VoyageID	Day	Month	Year	Jul	Lat	Lon	VIDSpo	VesselSpo	CaptainSpo	PortSpo	RigSpo	MonthsSpo	SpermSpo	WhaleSpo	Unspecified	InCoWith	SharedWith	Commentx	Vessel	VesselID	VIDdate	sequence
AV11348	18	7	1902	110501	33.11	-51	AV07854	Joseph Manta							140		0		Pearl Nelson	AS0765	AV11348:110501	1069
AV11348	29	7	1902	110512	33.41	-51.25	AV11971	President			Bark				160		0		Pearl Nelson	AS0765	AV11348:110512	1070
AV11352	8	6	1881	102792	30	-48.33	AV05108	F Barstow		New Barstow	Brig						0		Pedro Varela	AS0557	AV11352:102792	1071
AV11352	10	6	1881	102794	31.16	-50.2	AV09303	Mary N Simmons		Provincetown	Schooner						0		Pedro Varela	AS0557	AV11352:102794	1072
AV11352	19	6	1881	102803	30	-50.66	AV05848	Golden City 			Schooner						0		Pedro Varela	AS0557	AV11352:102803	1073
AV11352	6	8	1881	102851	31.66	-47		Presidente		New Bedford	Bark						0		Pedro Varela	AS0557	AV11352:102851	1074
AV11352	6	2	1882	103035	-17	5.5		Claries		Edgartown	Bark						0		Pedro Varela	AS0557	AV11352:103035	1075
AV11352	7	2	1882	103036	-17.1	3.76		Pioneer		New Bedford	Bark						0		Pedro Varela	AS0557	AV11352:103036	1076
AV11352	15	5	1882	103133	13.5	-43.16	AV15532	Wm Grozier			Schooner						0		Pedro Varela	AS0557	AV11352:103133	1077
AV11352	17	6	1882	103166	29.36	-51.09	AV03624	DA Small		Provincetown	Brig						0		Pedro Varela	AS0557	AV11352:103166	1078
AV11352	27	6	1882	103176	30.5	-50.16	AV00427	Alcyone		Provincetown	Schooner						0		Pedro Varela	AS0557	AV11352:103176	1079
AV11352	28	7	1882	103207	30.2	-49.5		WM Morse		New Bedford	Schooner						0		Pedro Varela	AS0557	AV11352:103207	1080
AV11352	15	8	1882	103225	38.41	-40	AV09304	Mary N Simmons		Provincetown	Schooner						0		Pedro Varela	AS0557	AV11352:103225	1081
AV11352	6	9	1882	103247	38.58	-28.72	AV02757	Charles W Morse		New Bedford							0		Pedro Varela	AS0557	AV11352:103247	1082
AV11352	10	6	1883	103524	29.09	-47.16	AV02757	CW Morse		New Bedford	Schooner						0		Pedro Varela	AS0557	AV11352:103524	1083
AV11352	19	6	1883	103533	30.38	-49.27	AV05348	Gage H Phillips		Provincetown	Schooner						0		Pedro Varela	AS0557	AV11352:103533	1084
AV11352	23	6	1883	103537	29.16	-48.83	AV05851	Golden City		New Bedford	Schooner						0		Pedro Varela	AS0557	AV11352:103537	1085
AV11352	5	7	1883	103549	31.33	-50	AV15459	Wave		New Bedford	Bark						0		Pedro Varela	AS0557	AV11352:103549	1086
AV11352	22	7	1883	103566	31	-48.25	AV01422	Aurora		Edgartown	Schooner						0		Pedro Varela	AS0557	AV11352:103566	1087
AV11352	22	7	1883	103566	31	-48.25	AV05348	Gage H Phillips		Provincetown	Schooner						0		Pedro Varela	AS0557	AV11352:103566	1088
AV11352	10	8	1883	103585	30.18	-46	AV03625	DA Small		Provincetown	Brig						0		Pedro Varela	AS0557	AV11352:103585	1089
AV11352	9	9	1883	103615	30.08	-46.02	AV05109	FA Barstow		New Bedford	Brig						0		Pedro Varela	AS0557	AV11352:103615	1090
AV11367	20	5	1917	115921	37	-73.28	AV00026	AW Naklosau ?									0	boiling	Pedro Varela	AS0557	AV11367:115921	1091
AV11367	1	6	1917	115933	36.51	-73.15		Swift									0		Pedro Varela	AS0557	AV11367:115933	1092
AV11367	9	6	1917	115941	36.8	-73.8		Swift									0		Pedro Varela	AS0557	AV11367:115941	1093
AV11367	12	6	1917	115944	36.62	-73.28	AV07793	J Manta									0		Pedro Varela	AS0557	AV11367:115944	1094
AV11367	21	6	1917	115953	36.33	-73.5		Manta									0		Pedro Varela	AS0557	AV11367:115953	1095
AV11367	30	6	1917	115962	36.16	-73.66		Swift									0		Pedro Varela	AS0557	AV11367:115962	1096
AV11367	30	6	1917	115962	36.16	-73.66		Manta									0		Pedro Varela	AS0557	AV11367:115962	1097
AV11367	8	7	1917	115970	36.24	-73.8	AV00026	AM Nickelson									0	got some letters	Pedro Varela	AS0557	AV11367:115970	1098
AV11476	7	1	1866	97161	9.11	-17	AV12702	S.R. Soper		Provincetown	Schooner						0		Petrel	AS0552	AV11476:097161	1099
AV11476	10	1	1866	97164	8.88	-17.7	AV12702	S.R. Roper		Provincetown	Schooner	8	65	25			0	WHBBLS of oil specified as blacckfish oil	Petrel	AS0552	AV11476:097164	1100
AV11476	5	2	1866	97190	16.1	-23.65		Warren Hallet		Boston	Bark						0		Petrel	AS0552	AV11476:097190	1101
AV11476	5	2	1866	97190	16.1	-23.65		R.L. Barstow	Hussey	Nantucket	Bark						0	Took 110 bbls sperm oil in last part of January	Petrel	AS0552	AV11476:097190	1102
AV11476	6	2	1866	97191	16.09	-23.64	AV13861	Thos Winslow	Grinnel	New Bedford	Bark	2.5					0	Came from Isle of Sal with 60 brrls sperm	Petrel	AS0552	AV11476:097191	1103
AV11476	6	2	1866	97191	16.09	-23.64		R.L. Barstow	Hussey								0		Petrel	AS0552	AV11476:097191	1104
AV11476	8	2	1866	97193	16.07	-23.63	AV13861	Thos  Winslow	Grinnel	New Bedford	Bark						0		Petrel	AS0552	AV11476:097193	1105
AV11476	9	2	1866	97194	16.07	-23.63	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097194	1106
AV11476	9	2	1866	97194	16.07	-23.63	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0		Petrel	AS0552	AV11476:097194	1107
AV11476	10	2	1866	97195	16.06	-23.62		Eleneaor B. Conwell	Karshal	Provincetown	Schooner	15			230		0		Petrel	AS0552	AV11476:097195	1108
AV11476	10	2	1866	97195	16.06	-23.62	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Socializing.	Petrel	AS0552	AV11476:097195	1109
AV11476	11	2	1866	97196	16.05	-23.62	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097196	1110
AV11476	11	2	1866	97196	16.05	-23.62	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0		Petrel	AS0552	AV11476:097196	1111
AV11476	11	2	1866	97196	16.05	-23.62		Eleneaor B. Conwell	Karshal	Provincetown	Schooner						0		Petrel	AS0552	AV11476:097196	1112
AV11476	12	2	1866	97197	16.04	-23.62	AV08609	Louisa A.	Freeman	Boston	Schooner						0	All the Captains took supper together	Petrel	AS0552	AV11476:097197	1113
AV11476	13	2	1866	97198	16.04	-23.61		Louisa									0	Went aboard the Louisa this evening.	Petrel	AS0552	AV11476:097198	1114
AV11476	13	2	1866	97198	16.04	-23.61	AV13861	Thos Winslow		New Bedford	Bark						0	Got 4 blackfish today shot with bullets.	Petrel	AS0552	AV11476:097198	1115
AV11476	16	2	1866	97201	16.02	-23.6		Eleneaor .B. Conwell	Karshal	Provincetown	Schooner						0	Got one blackfish yestersday.	Petrel	AS0552	AV11476:097201	1116
AV11476	18	2	1866	97203	16	-23.59		Eleneaor B. Conwell	Karshal	Provincetown	Schooner						0		Petrel	AS0552	AV11476:097203	1117
AV11476	18	2	1866	97203	16	-23.59		Louisa									0		Petrel	AS0552	AV11476:097203	1118
AV11476	18	2	1866	97203	16	-23.59	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0		Petrel	AS0552	AV11476:097203	1119
AV11476	19	2	1866	97204	15.99	-23.59		Louisa									0	Thos. Winslow left for Sal, 10 day cruise.	Petrel	AS0552	AV11476:097204	1120
AV11476	20	2	1866	97205	15.99	-23.58		Louisa									0	Got nothing today.	Petrel	AS0552	AV11476:097205	1121
AV11476	21	2	1866	97206	15.98	-23.58		R.L. Barstow	Hussey	Nantucket	Bark						0	Mail delivery, picked up from Schr Admiral Blake at St Nicholas	Petrel	AS0552	AV11476:097206	1122
AV11476	21	2	1866	97206	15.98	-23.58		Louisa									0	Got nothing today.	Petrel	AS0552	AV11476:097206	1123
AV11476	22	2	1866	97207	15.97	-23.58		Ocseola III	Cornell	New Bedford	Bark	6	200				0		Petrel	AS0552	AV11476:097207	1124
AV11476	22	2	1866	97207	15.97	-23.58		R.L.Barstow	Hussey	Nantucket	Bark						0	Struck a cow and calf humpback today, lost them.	Petrel	AS0552	AV11476:097207	1125
AV11476	23	2	1866	97208	15.97	-23.57	AV11052	Osceola III	Cornell	New Bedford	Bark					Osceola III	0		Petrel	AS0552	AV11476:097208	1126
AV11476	23	2	1866	97208	15.97	-23.57		Louisa								Louisa	0		Petrel	AS0552	AV11476:097208	1127
AV11476	27	2	1866	97212	15.94	-23.56	AV04091	Eleneaor B. Conwell	Karshal	Provincetown	Schooner						0	Struck a humpback 2/26 but lost it.	Petrel	AS0552	AV11476:097212	1128
AV11476	28	2	1866	97213	15.93	-23.55	AV04091	Eleneaor B. Comwell	Karshal	Provincetown	Schooner						0		Petrel	AS0552	AV11476:097213	1129
AV11476	1	3	1866	97214	15.92	-23.55	AV11052	Osceola III	Cornell	New bedford	Bark						0	Struck and took a humpback today.	Petrel	AS0552	AV11476:097214	1130
AV11476	2	3	1866	97215	15.91	-23.54	AV11052	Osceola III	Cornell	New Bedford	Bark						0		Petrel	AS0552	AV11476:097215	1131
AV11476	3	3	1866	97216	15.91	-23.54	AV11052	Osceola III	Cornell	New Bedford	Bark						0		Petrel	AS0552	AV11476:097216	1132
AV11476	3	3	1866	97216	15.91	-23.54	AV04091	Eleneaor B. Conwell	Karshal	Provincetown	Schooner						0		Petrel	AS0552	AV11476:097216	1133
AV11476	4	3	1866	97217	15.9	-23.54	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097217	1134
AV11476	4	3	1866	97217	15.9	-23.54	AV11052	Osceola III	Cornell	New Bedford	Bark						0	Humpback whale made 30 bbls of oil.	Petrel	AS0552	AV11476:097217	1135
AV11476	5	3	1866	97218	15.89	-23.53	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Agreement w? Petrel, osceola, EB Conwell, Louisa A. not to hunt humpbacks til 3/8	Petrel	AS0552	AV11476:097218	1136
AV11476	6	3	1866	97219	15.89	-23.53	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Arrived from Sal; took 4 sperm at one lowering, made 90 bbls, gone 15 days.	Petrel	AS0552	AV11476:097219	1137
AV11476	7	3	1866	97220	15.88	-23.52	AV08609	Louisa A.	Freeman	Boston	Schooner						0	E.B. Conwell gone sperm whaling in Sal.	Petrel	AS0552	AV11476:097220	1138
AV11476	14	3	1866	97227	15.83	-23.49	AV11052	Osceola III	Cornell	New Bedford	Bark						0		Petrel	AS0552	AV11476:097227	1139
AV11476	15	3	1866	97228	15.82	-23.49	AV11052	Osceola III	Cornell	New Bedford	Bark						0	Lowered for humpbacks today, got none.	Petrel	AS0552	AV11476:097228	1140
AV11476	16	3	1866	97229	15.81	-23.49	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097229	1141
AV11476	18	3	1866	97231	15.8	-23.48	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Vessel took a humpback today in company with bark Osceola III	Petrel	AS0552	AV11476:097231	1142
AV11476	22	3	1866	97235	15.77	-23.46	AV11052	Osceola III	Cornell	New Bedford	Bark						0	Made 52 bbls oil.	Petrel	AS0552	AV11476:097235	1143
AV11476	26	3	1866	97239	15.74	-23.45	AV11052	Osceola III	Cornell	New Bedford	Bark						0		Petrel	AS0552	AV11476:097239	1144
AV11476	26	3	1866	97239	15.74	-23.45	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Made 31 bbls.	Petrel	AS0552	AV11476:097239	1145
AV11476	28	3	1866	97241	15.73	-23.44		Louisa			Bark						0	Her humpback bull made 15 bbs oil.	Petrel	AS0552	AV11476:097241	1146
AV11476	29	3	1866	97242	15.72	-23.43		Louisa			Bark						0	Louisa leaving for sperm grounds;delivering mail to bark Vigilant.	Petrel	AS0552	AV11476:097242	1147
AV11476	29	3	1866	97242	15.72	-23.43	AV11052	Osceola III	Cornell	New Bedford	Bark						0		Petrel	AS0552	AV11476:097242	1148
AV11476	1	4	1866	97245	15.7	-23.42	AV13861	Thos Winslow	Grinnel	New Bedford	Bark					Thos Winslow	0	Mated to catch humpbacks.	Petrel	AS0552	AV11476:097245	1149
AV11476	5	4	1866	97249	15.67	-23.41	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Petrel went to retrieve the bone from 4/3 kill.	Petrel	AS0552	AV11476:097249	1150
AV11476	6	4	1866	97250	15.66	-23.4	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Kill on 4/3 made about 40 bbs oil.	Petrel	AS0552	AV11476:097250	1151
AV11476	8	4	1866	97252	15.65	-23.39	AV11052	Osceola III	Cornell	New Bedford	Bark						0	Struck a humpback but their iron drawed.	Petrel	AS0552	AV11476:097252	1152
AV11476	10	4	1866	97254	15.63	-23.39	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						1	Petrel went aboard to retrieve their portion of oil.	Petrel	AS0552	AV11476:097254	1153
AV11476	11	4	1866	97255	15.63	-23.38	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	An officer came to demo how to cut into humpback.	Petrel	AS0552	AV11476:097255	1154
AV11476	13	4	1866	97257	15.61	-23.37	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Struck a humpback and lost him today.	Petrel	AS0552	AV11476:097257	1155
AV11476	15	4	1866	97259	15.6	-23.37		St.Elizabeth		Turks Island	Bark	1.25	0	0			0	5 weeks out, clean.	Petrel	AS0552	AV11476:097259	1156
AV11476	16	4	1866	97260	15.59	-23.36		Osceola III	Cornell	New Bedford	Bark						0	Left for the Western ground for sperm whaling.	Petrel	AS0552	AV11476:097260	1157
AV11476	16	4	1866	97260	15.59	-23.36	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Partnership between Thos Winslow and Petrel dissolved today.	Petrel	AS0552	AV11476:097260	1158
AV11476	23	4	1866	97267	15.54	-23.33		R.L. Barstow	Hussey	Nantucket	Bark						0	Struck a humpback this a.m but the line chafed off.	Petrel	AS0552	AV11476:097267	1159
AV11476	4	5	1866	97278	15.46	-23.29	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Vessel killeda whale today but it sunk and was lost.	Petrel	AS0552	AV11476:097278	1160
AV11476	5	5	1866	97279	15.45	-23.28	AV13861	Thos Winslow	Grinnel	New Bedford	Bark						0	Left today for St.Fago.	Petrel	AS0552	AV11476:097279	1161
AV11476	9	5	1866	97283	15.42	-23.27	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Had got 75 bbls of humback oil	Petrel	AS0552	AV11476:097283	1162
AV11476	10	5	1866	97284	15.42	-23.26	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Struck and took a humpback.	Petrel	AS0552	AV11476:097284	1163
AV11476	11	5	1866	97285	15.41	-23.26	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Struck and took another humpback today.	Petrel	AS0552	AV11476:097285	1164
AV11476	12	5	1866	97286	15.4	-23.26	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Sharks have eaten almost all her whale overnight.	Petrel	AS0552	AV11476:097286	1165
AV11476	13	5	1866	97287	15.4	-23.25	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097287	1166
AV11476	14	5	1866	97288	15.39	-23.25	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097288	1167
AV11476	16	5	1866	97290	15.37	-23.24	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Her two whales made 50 bbls oil.	Petrel	AS0552	AV11476:097290	1168
AV11476	17	5	1866	97291	15.37	-23.24	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Got another whale today.	Petrel	AS0552	AV11476:097291	1169
AV11476	19	5	1866	97293	15.35	-23.23	AV01112	Antartic		Provincetown	Schooner			95			0	Had 95 barrels. Left area today.	Petrel	AS0552	AV11476:097293	1170
AV11476	19	5	1866	97293	15.35	-23.23		Walter Pevin		Provincetown	Schooner			95			0	Left area today with schr Antartic; they had 95 bbls whale each.	Petrel	AS0552	AV11476:097293	1171
AV11476	20	5	1866	97294	15.35	-23.22	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Their whale made 18 bbls oil.	Petrel	AS0552	AV11476:097294	1172
AV11476	22	5	1866	97296	15.33	-23.22		R.L. Barstow	Hussey	Nantucket	Bark						0		Petrel	AS0552	AV11476:097296	1173
AV11476	22	5	1866	97296	15.33	-23.22	AV08609	Louisa A.	Freeman	Boston	Schooner						0		Petrel	AS0552	AV11476:097296	1174
AV11476	26	5	1866	97300	15.3	-23.2	AV08609	Louisa A.	Freeman	Boston	Schooner						0	Left area, bound for Fayal.	Petrel	AS0552	AV11476:097300	1175
AV11476	26	5	1866	97300	15.3	-23.2		R.L. Barstow	Hussey	Nantucket	Bark						0	Left for Bermudas to send her oil home.	Petrel	AS0552	AV11476:097300	1176
AV11476	19	6	1866	97324	29.6	-52.11		Leader	Bailey	New London	Schooner	2	0	0	0		0	Two months out, clean. Bound next to Hudson's bay to be tender for Bark Pioneer of N. London.	Petrel	AS0552	AV11476:097324	1177
AV11476	7	7	1866	97342	36.43	-71.78		Mary E. Simmons		Provincetwon	Schooner	18			580		0	Vessel struck 3 spermwhale yesterday, saved 2. App 40 bbls.	Petrel	AS0552	AV11476:097342	1178
AV11476	10	7	1866	97345	36.32	-72.6	AV15801	Winged Racer	Smith	Provincetown	Schooner	2	25	15			0	Got 15bbls from a sperm killed 7/7. 	Petrel	AS0552	AV11476:097345	1179
AV11476	12	7	1866	97347	37.46	-73.95		Herald	Halley	Marion	Brig	9	120	280			0	WHBBLS: 265 bbls humpback/ 15 bbls blackfish. 7/6 got 7 sperm. Yield:95 bbls.	Petrel	AS0552	AV11476:097347	1180
AV11476	13	7	1866	97348	36.36	-73.14		Herald	Halley	Marion	Brig						0	Had a gam.	Petrel	AS0552	AV11476:097348	1181
AV11755	20	10	1830	84298	38	-65.01	AV01492	Balena		New Bedford						No	0	Captain Chase went aboard for tea	Ploughboy	AS0542	AV11755:084298	1182
AV11755	21	10	1830	84299	38.6	-62.9	AV01492	Balena		New Bedford						No	0	Captain Fosdick on board for tea	Ploughboy	AS0542	AV11755:084299	1183
AV11755	1	12	1830	84340	1.06	-19.66	AV01492	Balena		New Bedford						No	0	Captain Fosdick on board for tea	Ploughboy	AS0542	AV11755:084340	1184
AV11755	28	1	1831	84398	-40.43	-79.55	AV03193	Commodore Rogers	Guinnell	New Bedford		4			50	No	0	Sent home a 100bbl	Ploughboy	AS0542	AV11755:084398	1185
AV11755	3	2	1831	84404	-33.61	-78.83		Crusader		Bostob						No	0		Ploughboy	AS0542	AV11755:084404	1186
AV11755	9	2	1831	84410	-30	-71.14		Kent	Loton	London						No	0	Came to anchor	Ploughboy	AS0542	AV11755:084410	1187
AV11755	16	2	1831	84417	-30	-71.14		War Eden			Sloop					No	0	Came to anchor	Ploughboy	AS0542	AV11755:084417	1188
AV11755	17	2	1831	84418	-30	-71.14		Kent	Loton	London						No	0	Got under way	Ploughboy	AS0542	AV11755:084418	1189
AV11755	1	3	1831	84430	-16.88	-80.08	AV03193	Commodore Rogers	Guinnell	New Bedford						No	0	Capt Chase on board and their mate on board here	Ploughboy	AS0542	AV11755:084430	1190
AV11755	15	3	1831	84444	-5.08	-103.65	AV05056	Foster	Clark			15			950	No	0		Ploughboy	AS0542	AV11755:084444	1191
AV11755	16	3	1831	84445	-4.72	-103.58	AV15566	William & Eliza				22			2200	No	0		Ploughboy	AS0542	AV11755:084445	1192
AV11755	27	3	1831	84456	-6.33	-105.74	AV14230	Uncas	Bunker	Falmouth		28			3300	No	0		Ploughboy	AS0542	AV11755:084456	1193
AV11755	27	3	1831	84456	-6.33	-105.74		Susan & Sarah	Coffin	Halifax		6	350			Yes	0		Ploughboy	AS0542	AV11755:084456	1194
AV11755	28	3	1831	84457	-5.3	-105.83		Susan & Sarah	Coffin	Halifax						Yes	0		Ploughboy	AS0542	AV11755:084457	1195
AV11755	31	3	1831	84460	-4.3	-107.13		Susan & Sarah	Coffin	Halifax						No	0		Ploughboy	AS0542	AV11755:084460	1196
AV11755	7	5	1831	84497	21.5	-157.95	AV05046	Fortune		Plymouth						No	0	Inside	Ploughboy	AS0542	AV11755:084497	1197
AV11755	7	5	1831	84497	21.5	-157.95	AV12450	Rodman	Joy							Yes	0	Outside	Ploughboy	AS0542	AV11755:084497	1198
AV11755	7	5	1831	84497	21.5	-157.95	AV15737	William Thompson								No	0	Outside	Ploughboy	AS0542	AV11755:084497	1199
AV11755	7	5	1831	84497	21.5	-157.95	AV15795	Wilmington & Liverpool Packet	Russell							No	0	Inside	Ploughboy	AS0542	AV11755:084497	1200
AV11755	7	5	1831	84497	21.5	-157.95	AV15924	Zone	Russell	Nantucket						Yes	0		Ploughboy	AS0542	AV11755:084497	1201
AV11755	7	5	1831	84497	21.5	-157.95		Rose		Halifax						No	0	Inside	Ploughboy	AS0542	AV11755:084497	1202
AV11755	8	5	1831	84498	21.5	-157.95	AV15737	Wm. Thompson	Gardner							No	0	Lying off & on in co. with Foster	Ploughboy	AS0542	AV11755:084498	1203
AV11755	8	5	1831	84498	21.5	-157.95	AV12450	Rodman								No	0	Left with Zone	Ploughboy	AS0542	AV11755:084498	1204
AV11755	8	5	1831	84498	21.5	-157.95	AV05056	Foster								No	0	Lying off & on in co. with Wm Thompson	Ploughboy	AS0542	AV11755:084498	1205
AV11755	8	5	1831	84498	21.5	-157.95	AV15924	Zone	Russell	Nantucket						No	0	Left with Rodman	Ploughboy	AS0542	AV11755:084498	1206
AV11755	11	5	1831	84501	21.5	-157.95		Kent	Laton	London						No	0	Came to anchor	Ploughboy	AS0542	AV11755:084501	1207
AV11755	11	5	1831	84501	21.5	-157.95	AV15795	Wilmington & Liverpool Packet								No	0	Left	Ploughboy	AS0542	AV11755:084501	1208
AV11755	29	5	1831	84519	30.73	-176.28	AV05316	Friends	Bladenburg			8		200		No	0		Ploughboy	AS0542	AV11755:084519	1209
AV11755	2	7	1831	84553	30.59	174	AV01517	Balance		Bristol, R.I.		18			1000	No	0		Ploughboy	AS0542	AV11755:084553	1210
AV11755	7	7	1831	84558	29.98	169	AV15874	Young Phoenix		New London		18			1200	No	0		Ploughboy	AS0542	AV11755:084558	1211
AV11755	10	7	1831	84561	29.61	166	AV15874	Young Phoenix		New London						No	0		Ploughboy	AS0542	AV11755:084561	1212
AV11755	22	7	1831	84573	28.85	161.5	AV13553	Superior							800	No	0	Chased whale with	Ploughboy	AS0542	AV11755:084573	1213
AV11755	30	7	1831	84581	29.95	161.5	AV05655	George & Susan								No	0		Ploughboy	AS0542	AV11755:084581	1214
AV11755	31	7	1831	84582	29.86	161.06	AV05655	George & Susan								No	0	Off the leebeam	Ploughboy	AS0542	AV11755:084582	1215
AV11755	4	8	1831	84586	29.2	159.75	AV15874	Young Phoenix								No	0	Got 300bbls since we last saw them	Ploughboy	AS0542	AV11755:084586	1216
AV11755	25	8	1831	84607	30.8	156.5		Annabella	Mason			11			1200	No	0		Ploughboy	AS0542	AV11755:084607	1217
AV11755	26	8	1831	84608	30.95	150.83	AV00646	Alliance		Newport					2100	No	0		Ploughboy	AS0542	AV11755:084608	1218
AV11755	14	9	1831	84627	30.41	156.53	AV12863	Sarah				13			1200	No	0		Ploughboy	AS0542	AV11755:084627	1219
AV11755	17	9	1831	84630	29.4	156.65		Clarkstone	Jackson	Sydney		6	700			No	0	Picked up a dead whale	Ploughboy	AS0542	AV11755:084630	1220
AV11755	21	9	1831	84634	30.86	157		Sarah & Ann			Ship	15			1500	No	0		Ploughboy	AS0542	AV11755:084634	1221
AV11755	23	9	1831	84636	30.75	159.05	AV12863	Sarah								No	0	No oil since we last saw them	Ploughboy	AS0542	AV11755:084636	1222
AV11755	24	9	1831	84637	29.73	160.31	AV00964	Ann								No	0	No oil since we last saw them	Ploughboy	AS0542	AV11755:084637	1223
AV11755	25	9	1831	84638	29.41	160.96	AV00964	Ann								Yes	0		Ploughboy	AS0542	AV11755:084638	1224
AV11755	28	9	1831	84641	29.96	161.62	AV11619	Phoenix		New London						No	0		Ploughboy	AS0542	AV11755:084641	1225
AV11755	30	9	1831	84643	29.11	163.61	AV01321	Atlantic	Fisher	Nantucket		21			1950	No	0		Ploughboy	AS0542	AV11755:084643	1226
AV11755	1	10	1831	84644	29.21	164.78	AV01321	Atlantic		Nantucket						No	0		Ploughboy	AS0542	AV11755:084644	1227
AV11755	6	10	1831	84649	29.7	170.63		Pusy Hall	Newbury	London						No	0	Doctor came on board & dressed Mr. Briggs's leg	Ploughboy	AS0542	AV11755:084649	1228
AV11755	7	10	1831	84650	29.37	171.8		Pusy Hall	Newbury	London						No	0	Latter part Mr. Jay went on board and got the doctor, who having examined the leg pronounced it to be in a state of mortification…it being the request of Mr. Briggs to have it taken off which we all acquiesed in	Ploughboy	AS0542	AV11755:084650	1229
AV11755	8	10	1831	84651	29.04	172.97		Pusy Hall	Newbury	London						No	0	Went to get the doctor	Ploughboy	AS0542	AV11755:084651	1230
AV11755	10	10	1831	84653	28.39	175.31		Pusy Hall	Newbury	London						No	0	Capt Newbury came on board for tea	Ploughboy	AS0542	AV11755:084653	1231
AV11755	11	10	1831	84654	28.06	176.48		Pusy Hall	Newbury	London						Yes	0		Ploughboy	AS0542	AV11755:084654	1232
AV11755	12	10	1831	84655	27.74	177.65		Pusy Hall	Newbury	London						No	0	At 5pm left	Ploughboy	AS0542	AV11755:084655	1233
AV11755	14	10	1831	84657	27.08	180		John Palmer	Clark	London		26			1800	No	0		Ploughboy	AS0542	AV11755:084657	1234
AV11755	15	10	1831	84658	26.76	-180		John Palmer	Clark	London						No	0	Captain Clark & Captain Fisher came on board for tea	Ploughboy	AS0542	AV11755:084658	1235
AV11755	15	10	1831	84658	26.76	-180	AV01321	Atlantic	Fisher	Nantucket						No	0	Captain Clark & Captain Fisher came on board for tea	Ploughboy	AS0542	AV11755:084658	1236
AV11755	16	10	1831	84659	26.43	-178.77	AV01321	Atlantic	Fisher	Nantucket						Yes	0		Ploughboy	AS0542	AV11755:084659	1237
AV11755	16	10	1831	84659	26.43	-178.77		John Palmer	Clark	London						Yes	0		Ploughboy	AS0542	AV11755:084659	1238
AV11755	17	10	1831	84660	26.1	-177.54		John Palmer	Clark	London						Yes	0		Ploughboy	AS0542	AV11755:084660	1239
AV11755	17	10	1831	84660	26.1	-177.54	AV01321	Atlantic	Fisher	Nantucket						Yes	0		Ploughboy	AS0542	AV11755:084660	1240
AV11755	18	10	1831	84661	25.78	-176.31		John Palmer		London						No	0		Ploughboy	AS0542	AV11755:084661	1241
AV11755	5	11	1831	84679	21.5	-157.95	AV03524	Cyrus	Hussey	Nantucket					2200	Yes	0		Ploughboy	AS0542	AV11755:084679	1242
AV11755	6	11	1831	84680	21.5	-157.95		Rose		Halifax						No	0	Inside. Lost their captain	Ploughboy	AS0542	AV11755:084680	1243
AV11755	6	11	1831	84680	21.5	-157.95		Sarah & Elizabeth		London						No	0	Outside	Ploughboy	AS0542	AV11755:084680	1244
AV11755	6	11	1831	84680	21.5	-157.95	AV05046	Fortune								No	0	Inside	Ploughboy	AS0542	AV11755:084680	1245
AV11755	6	11	1831	84680	21.5	-157.95	AV00793	America	Cottle	Hudson					1700	No	0	Inside. Left in the afternoon	Ploughboy	AS0542	AV11755:084680	1246
AV11755	6	11	1831	84680	21.5	-157.95		Dolly			Brig					No	0	Came out	Ploughboy	AS0542	AV11755:084680	1247
AV11755	6	11	1831	84680	21.5	-157.95		James Calvin		London						No	0	Outside	Ploughboy	AS0542	AV11755:084680	1248
